source	target
7._Dezember	1992
7._Dezember	1894
7._Dezember	1927
7._Dezember	1904
7._Dezember	1980
7._Dezember	1939
7._Dezember	1932
7._Dezember	1978
7._Dezember	1955
7._Dezember	1811
7._Dezember	1943
7._Dezember	1920
7._Dezember	1966
7._Dezember	Oper
7._Dezember	1845
7._Dezember	1956
7._Dezember	1724
7._Dezember	1921
7._Dezember	1944
7._Dezember	1979
7._Dezember	Hawaii
7._Dezember	1957
7._Dezember	1934
7._Dezember	1859
7._Dezember	1922
7._Dezember	1945
7._Dezember	1968
7._Dezember	1792
7._Dezember	1824
7._Dezember	Evangelische_Kirche_in_Deutschland
7._Dezember	1703
7._Dezember	1935
7._Dezember	1958
7._Dezember	1912
7._Dezember	Édouard_Molinaro
7._Dezember	1837
7._Dezember	1946
7._Dezember	Texas
7._Dezember	1900
7._Dezember	Napoleon_Bonaparte
7._Dezember	Christlich_Demokratische_Union_Deutschlands
7._Dezember	1974
7._Dezember	1985
7._Dezember	1962
7._Dezember	1887
7._Dezember	1864
7._Dezember	1975
7._Dezember	1998
7._Dezember	1952
7._Dezember	1877
7._Dezember	Microsoft
7._Dezember	1986
7._Dezember	1940
7._Dezember	1963
7._Dezember	1888
7._Dezember	1842
7._Dezember	1976
7._Dezember	1953
7._Dezember	1941
7._Dezember	1964
7._Dezember	1987
7._Dezember	Shiri_Appleby
7._Dezember	Das_Erste
7._Dezember	1931
7._Dezember	1954
7._Dezember	1768
7._Dezember	Marburg
7._Dezember	1989
7._Dezember	2006
7._Dezember	1810
7._Dezember	4._April
7._Dezember	1942
7._Dezember	1988
7._Dezember	1965
7._Dezember	1821
23._März	Sozialdemokratische_Partei_Deutschlands
23._März	1993
23._März	Tijuana
23._März	1895
23._März	Francisco_Franco
23._März	1929
23._März	1971
23._März	1907
23._März	2004
23._März	1982
23._März	1918
23._März	2015
23._März	1995
23._März	1897
23._März	1851
23._März	1960
23._März	1973
23._März	St._Louis
23._März	1984
23._März	1840
23._März	New_York_City
23._März	1947
23._März	1849
23._März	1914
23._März	1949
23._März	1925
23._März	2011
23._März	1991
23._März	1927
23._März	1893
23._März	1903
23._März	1938
23._März	1905
23._März	1980
23._März	1795
23._März	1955
23._März	1811
23._März	1920
23._März	1966
23._März	Sankt_Petersburg
23._März	1933
23._März	1979
23._März	1944
23._März	1957
23._März	Metropolitan_Opera
23._März	Zweite_Spanische_Republik
23._März	1968
23._März	1946
23._März	1900
23._März	1935
23._März	1899
23._März	1962
23._März	1779
23._März	NATO
23._März	1864
23._März	1975
23._März	1986
23._März	1940
23._März	1888
23._März	1842
23._März	1953
23._März	Oscar
23._März	1964
23._März	Hugenottenkriege
23._März	1931
23._März	Demokratische_Republik_Kongo
23._März	1988
23._März	1942
23._März	1844
23._März	1970
23._März	1906
23._März	1981
23._März	Wolfgang_Amadeus_Mozart
23._März	1917
23._März	Burgtheater
23._März	1994
23._März	College
23._März	1972
23._März	1908
23._März	1874
23._März	2003
23._März	1983
23._März	1919
23._März	1885
23._März	2014
23._März	1996
23._März	1961
23._März	Österreich-Ungarn
23._März	Virginia
23._März	1959
23._März	2001
23._März	1924
23._März	1826
23._März	2012
23._März	1990
23._März	1839
23._März	1948
23._März	1902
23._März	1937
23._März	Kaisertum_Österreich
23._März	1915
23._März	1870
23._März	1926
23._März	1992
23._März	1928
23._März	Spanischer_Bürgerkrieg
23._März	1772
23._März	1939
23._März	Wien
23._März	1978
23._März	1943
23._März	1989
23._März	Oper
23._März	Luxemburg
23._März	1858
23._März	1967
23._März	1921
23._März	1956
23._März	1934
23._März	Sezessionskrieg
23._März	1945
23._März	1958
23._März	1912
23._März	Slowenien
23._März	1974
23._März	1985
23._März	1887
23._März	1998
23._März	1952
23._März	1963
23._März	1976
23._März	Augusta_von_Hannover
23._März	1878
23._März	1987
23._März	1941
23._März	1954
23._März	Karl_I._(Österreich-Ungarn)
23._März	1965
23._März	Themse
23._März	1821
16._Juni	1993
16._Juni	1970
16._Juni	Deutsche_Demokratische_Republik
16._Juni	1895
16._Juni	1981
16._Juni	1917
16._Juni	1994
16._Juni	1971
16._Juni	1907
16._Juni	2004
16._Juni	1896
16._Juni	1982
16._Juni	2015
16._Juni	1972
16._Juni	1995
16._Juni	1908
16._Juni	1897
16._Juni	1874
16._Juni	1851
16._Juni	2003
16._Juni	1983
16._Juni	1960
16._Juni	1919
16._Juni	Düsseldorf
16._Juni	1885
16._Juni	2014
16._Juni	1973
16._Juni	1984
16._Juni	1961
16._Juni	1840
16._Juni	1959
16._Juni	New_York_City
16._Juni	Sowjetunion
16._Juni	1948
16._Juni	Alfred_Hitchcock
16._Juni	2001
16._Juni	Helmut_Kohl
16._Juni	1924
16._Juni	1718
16._Juni	2012
16._Juni	Vereinigte_Staaten
16._Juni	IBM
16._Juni	1937
16._Juni	1990
16._Juni	1816
16._Juni	1925
16._Juni	1902
16._Juni	Saarland
16._Juni	Schweiz
16._Juni	1991
16._Juni	1915
16._Juni	1870
16._Juni	2010
16._Juni	1926
16._Juni	1949
16._Juni	1903
16._Juni	1938
16._Juni	1916
16._Juni	1992
16._Juni	1905
16._Juni	1928
16._Juni	1894
16._Juni	1927
16._Juni	1904
16._Juni	1980
16._Juni	Pionierorganisation_Wladimir_Iljitsch_Lenin
16._Juni	1939
16._Juni	1932
16._Juni	1978
16._Juni	1955
16._Juni	1811
16._Juni	1352
16._Juni	1920
16._Juni	1966
16._Juni	1943
16._Juni	1989
16._Juni	Oper
16._Juni	1933
16._Juni	1956
16._Juni	Irland
16._Juni	1858
16._Juni	1921
16._Juni	1944
16._Juni	1967
16._Juni	Römisches_Reich
16._Juni	1979
16._Juni	1934
16._Juni	1957
16._Juni	1859
16._Juni	1946
16._Juni	1968
16._Juni	1922
16._Juni	1945
16._Juni	1792
16._Juni	1703
16._Juni	1935
16._Juni	1958
16._Juni	1912
16._Juni	1837
16._Juni	1947
16._Juni	1900
16._Juni	Sassanidenreich
16._Juni	Napoleon_Bonaparte
16._Juni	1779
16._Juni	1962
16._Juni	1985
16._Juni	1952
16._Juni	1998
16._Juni	1975
16._Juni	1877
16._Juni	1986
16._Juni	1940
16._Juni	1963
16._Juni	1888
16._Juni	Fußball-Weltmeisterschaft_1954
16._Juni	1953
16._Juni	1976
16._Juni	1987
16._Juni	1964
16._Juni	Schlacht_bei_Waterloo
16._Juni	1941
16._Juni	Musical
16._Juni	1954
16._Juni	1931
16._Juni	2006
16._Juni	1988
16._Juni	1942
16._Juni	1965
16._Juni	Ford
1971	16._Juni
1971	Sozialdemokratische_Partei_Deutschlands
1971	1929
1971	Glasgow
1971	Japan
1971	Stuttgart
1971	5._Februar
1971	Helmut_Schmidt
1971	19._Juni
1971	19._Januar
1971	1907
1971	8._Mai
1971	1995
1971	15._Mai
1971	1897
1971	18._Februar
1971	Schleswig-Holstein
1971	12._Januar
1971	Berlin
1971	Kanada
1971	1947
1971	15._August
1971	5._März
1971	1903
1971	Modedesign
1971	Wayne_Ferreira
1971	1925
1971	Island
1971	1938
1971	12._Mai
1971	10._März
1971	12._Oktober
1971	25._Oktober
1971	6._September
1971	6._August
1971	16._März
1971	Fußball-Bundesliga
1971	1893
1971	17._Juli
1971	29._Januar
1971	1920
1971	22._November
1971	20._November
1971	25._Juni
1971	1933
1971	24._Februar
1971	14._Juli
1971	7._August
1971	18._Dezember
1971	16._Dezember
1971	Skulptur
1971	8._November
1971	Schauspieler
1971	6._Februar
1971	25._August
1971	1896
1971	7._Dezember
1971	9._Juli
1971	1946
1971	27._Dezember
1971	24._Oktober
1971	18._Mai
1971	25._März
1971	7._Juli
1971	25._September
1971	19._März
1971	26._Mai
1971	Vereinigtes_Königreich
1971	31._Januar
1971	Fabien_Barthez
1971	1888
1971	Tour_de_France
1971	Christina_Applegate
1971	E-Mail
1971	4._April
1971	13._Februar
1971	30._April
1971	1906
1971	9._März
1971	1994
1971	Belgien
1971	Elisabeth_II.
1971	15._Juli
1971	1972
1971	1874
1971	2003
1971	27._September
1971	14._September
1971	26._Januar
1971	Indien
1971	Sozialistische_Einheitspartei_Deutschlands
1971	Kleinasien
1971	18._Januar
1971	Sowjetunion
1971	1902
1971	München
1971	6._Juni
1971	1924
1971	4._Juli
1971	Pfund_Sterling
1971	2012
1971	22._Mai
1971	16._April
1971	11._April
1971	7._Oktober
1971	1915
1971	1894
1971	19._April
1971	1928
1971	7._Februar
1971	28._März
1971	US-Dollar
1971	Pep_Guardiola
1971	1932
1971	24._November
1971	Washington,_D.C.
1971	10._November
1971	14._Februar
1971	14._Dezember
1971	7._November
1971	Jean-Pierre_Monseré
1971	18._Juni
1971	1._Dezember
1971	1945
1971	6._Mai
1971	Volksrepublik_China
1971	1._Juni
1971	20._Januar
1971	2._April
1971	2._Januar
1971	25._Dezember
1971	Time
1971	20._Oktober
1971	4._Januar
1971	16._Januar
1971	1._August
1971	6._Januar
1971	1878
1971	11._August
1971	1941
1971	Bundeswehr
1971	25._April
1971	14._Oktober
1971	26._Juni
1971	9._September
1971	Deutsche_Demokratische_Republik
1971	Eddy_Merckx
1971	27._April
1971	2004
1971	8._Juli
1971	1918
1971	1904
1971	27._Juni
1971	24._März
1971	3._Mai
1971	Leonard_Bernstein
1971	New_York_City
1971	30._August
1971	28._Mai
1971	1895
1971	Vereinigte_Staaten
1971	1914
1971	5._April
1971	13._April
1971	24._Januar
1971	15._Februar
1971	4._März
1971	Schweiz
1971	1927
1971	4._Dezember
1971	7._September
1971	1905
1971	16._Juli
1971	9._August
1971	20._September
1971	1._April
1971	15._Dezember
1971	13._Mai
1971	1922
1971	18._August
1971	1935
1971	20._August
1971	4._Juni
1971	1899
1971	1877
1971	14._März
1971	1940
1971	9._Juni
1971	1._Februar
1971	Trans-Europ-Express
1971	14._Juni
1971	19._Juli
1971	2._Dezember
1971	The_New_York_Times
1971	2._Juli
1971	7._März
1971	1931
1971	Ingebrigt_Håker_Flaten
1971	24._Dezember
1971	Pakistan
1971	9._Februar
1971	1917
1971	Präsident_der_Vereinigten_Staaten
1971	29._September
1971	18._September
1971	27._Mai
1971	30._Mai
1971	9._April
1971	1908
1971	12._Juli
1971	1885
1971	Fernandel
1971	1996
1971	29._Juni
1971	26._April
1971	30._Oktober
1971	1948
1971	Rom
1971	11._Mai
1971	Frauenstimmrecht_in_der_Schweiz
1971	22._September
1971	2010
1971	1926
1971	11._Juni
1971	Deutschland
1971	7._Mai
1971	26._Dezember
1971	1939
1971	1943
1971	John_Lennon
1971	1._März
1971	19._Dezember
1971	1921
1971	12._Dezember
1971	5._November
1971	9._Januar
1971	18._November
1971	18._März
1971	1934
1971	1._Mai
1971	7._Januar
1971	New_York_(Bundesstaat)
1971	1912
1971	Bad_Godesberg
1971	1900
1971	3._Januar
1971	2._August
1971	18._April
1971	3._Juni
1971	17._Oktober
1971	Österreich
1971	13._Januar
1971	18._Juli
1971	15._Juni
1971	12._August
1971	17._Februar
1971	1._Juli
1971	14._Mai
1971	4._Mai
1971	15._April
1971	26._September
1971	Türkei
1971	15._September
1971	20._Mai
1971	1887
1971	5._Januar
1971	15._Januar
1971	20._Dezember
1972	16._Juni
1972	Japan
1972	Tschechoslowakei
1972	5._Februar
1972	19._Juni
1972	1907
1972	15._Mai
1972	1897
1972	8._Mai
1972	18._Februar
1972	Berlin
1972	1947
1972	15._August
1972	5._März
1972	1925
1972	Kärnten
1972	1938
1972	12._Mai
1972	10._März
1972	25._Oktober
1972	12._Oktober
1972	6._August
1972	1893
1972	1916
1972	16._März
1972	17._Juli
1972	29._Januar
1972	22._November
1972	Römisch-katholische_Kirche
1972	25._Juni
1972	20._November
1972	1933
1972	24._Februar
1972	14._Juli
1972	7._August
1972	18._Dezember
1972	Italien
1972	16._Dezember
1972	Skulptur
1972	Joey_Kelly
1972	6._Februar
1972	25._August
1972	7._Dezember
1972	9._Juli
1972	Federal_Bureau_of_Investigation
1972	Lufthansa
1972	24._Oktober
1972	27._Dezember
1972	18._Mai
1972	Eishockey
1972	FC_Bayern_München
1972	1888
1972	Uruguay
1972	25._März
1972	Wende_und_friedliche_Revolution_in_der_DDR
1972	7._Juli
1972	25._September
1972	19._März
1972	26._Mai
1972	Vereinigtes_Königreich
1972	31._Januar
1972	Tour_de_France
1972	New_Orleans
1972	Ben_Affleck
1972	4._April
1972	1906
1972	13._Februar
1972	9._März
1972	Belgien
1972	1896
1972	London
1972	Elisabeth_II.
1972	1874
1972	Schaltsekunde
1972	Spanien
1972	Singapur
1972	14._September
1972	27._September
1972	1919
1972	26._Januar
1972	1905
1972	Sowjetunion
1972	4._Juli
1972	München
1972	2012
1972	16._April
1972	22._Mai
1972	1937
1972	7._Oktober
1972	11._April
1972	Australien
1972	17._August
1972	1915
1972	2._Mai
1972	19._April
1972	1928
1972	7._Februar
1972	28._März
1972	US-Dollar
1972	1932
1972	10._November
1972	Washington,_D.C.
1972	24._November
1972	Luxemburg
1972	Georgia
1972	14._Februar
1972	19._Oktober
1972	14._Dezember
1972	7._November
1972	18._Juni
1972	1885
1972	1._Dezember
1972	1945
1972	Club_of_Rome
1972	6._Mai
1972	Volksrepublik_China
1972	1._Juni
1972	Landkreis
1972	2._April
1972	Iran
1972	20._Januar
1972	25._Dezember
1972	2._Januar
1972	18._Januar
1972	Die_Grenzen_des_Wachstums
1972	Paul_Schmitthenner_(Architekt)
1972	1887
1972	20._Oktober
1972	4._Januar
1972	1998
1972	Kalter_Krieg
1972	16._Januar
1972	1._August
1972	6._Januar
1972	1878
1972	11._August
1972	1941
1972	1954
1972	25._April
1972	1902
1972	14._Oktober
1972	26._Juni
1972	9._September
1972	1993
1972	Eddy_Merckx
1972	Deutsche_Demokratische_Republik
1972	27._April
1972	Michl_Müller
1972	2004
1972	1918
1972	U-Bahn
1972	Deutscher_Bundestag
1972	27._Juni
1972	FC_Schalke_04
1972	3._Mai
1972	Atlanta
1972	1895
1972	Schweden
1972	Frankfurt_am_Main
1972	30._August
1972	28._Mai
1972	13._April
1972	5._April
1972	1914
1972	Vereinigte_Staaten
1972	24._Januar
1972	15._Februar
1972	4._März
1972	Nottingham
1972	4._Dezember
1972	1949
1972	Schweiz
1972	16._Juli
1972	Marokko
1972	1927
1972	Deutsche_Fußballnationalmannschaft
1972	20._September
1972	1._April
1972	9._August
1972	Palermo
1972	1944
1972	15._Dezember
1972	13._Mai
1972	18._August
1972	1922
1972	1._Oktober
1972	20._August
1972	4._Juni
1972	Generalsekretär_der_Vereinten_Nationen
1972	24._Mai
1972	1877
1972	14._März
1972	9._Juni
1972	1._Februar
1972	19._Juli
1972	14._Juni
1972	2._Juli
1972	2._Dezember
1972	7._März
1972	Das_Erste
1972	24._Dezember
1972	Münster
1972	Pakistan
1972	9._Februar
1972	Flugzeugentführung
1972	1903
1972	1917
1972	29._September
1972	18._September
1972	27._Mai
1972	30._Mai
1972	Stockholm
1972	9._April
1972	1908
1972	Dänemark
1972	12._Juli
1972	2014
1972	Moskau
1972	29._Juni
1972	2001
1972	26._April
1972	30._Oktober
1972	IBM
1972	Paris
1972	Polen
1972	11._Mai
1972	1904
1972	22._September
1972	2010
1972	11._Juni
1972	Deutschland
1972	1939
1972	1992
1972	North_Carolina
1972	1894
1972	7._Mai
1972	Sudan
1972	26._Dezember
1972	18._November
1972	29._Februar
1972	Playboy_(Magazin)
1972	1._März
1972	19._Dezember
1972	1921
1972	5._November
1972	12._Dezember
1972	1934
1972	1._Mai
1972	7._Januar
1972	1912
1972	Max_Aub
1972	1900
1972	Nordkorea
1972	3._Januar
1972	2._August
1972	18._April
1972	11._Oktober
1972	3._Juni
1972	17._Oktober
1972	13._Januar
1972	15._Juni
1972	12._August
1972	17._Februar
1972	1._Juli
1972	1899
1972	14._Mai
1972	4._Mai
1972	15._April
1972	26._September
1972	15._September
1972	20._Mai
1972	2006
1972	5._Januar
1972	15._Januar
1972	20._Dezember
1973	16._Juni
1973	1929
1973	Japan
1973	Tschechoslowakei
1973	5._Februar
1973	19._Juni
1973	19._Januar
1973	8._Mai
1973	Südkorea
1973	1907
1973	2015
1973	15._Mai
1973	18._Februar
1973	12._Januar
1973	Russische_Sprache
1973	Ungarn
1973	5._März
1973	15._August
1973	1903
1973	1925
1973	Niederlande
1973	6._August
1973	1938
1973	12._Mai
1973	10._März
1973	25._Oktober
1973	12._Oktober
1973	1893
1973	6._September
1973	Israel
1973	1916
1973	Fußball-Bundesliga
1973	17._Juli
1973	29._Januar
1973	22._November
1973	1920
1973	20._November
1973	Bundesministerium_des_Innern,_für_Bau_und_Heimat
1973	ARD
1973	1933
1973	24._Februar
1973	7._August
1973	14._Juli
1973	18._Dezember
1973	Chile
1973	Italien
1973	16._Dezember
1973	Sueskanal
1973	Frankreich
1973	6._Februar
1973	25._August
1973	7._Dezember
1973	9._Juli
1973	Ärmelkanal
1973	1946
1973	27._Dezember
1973	24._Oktober
1973	18._Mai
1973	FC_Bayern_München
1973	25._März
1973	Uruguay
1973	7._Juli
1973	25._September
1973	26._Mai
1973	19._März
1973	Vereinigtes_Königreich
1973	31._Januar
1973	1888
1973	Basel
1973	Wuppertal
1973	1942
1973	4._April
1973	30._April
1973	1906
1973	13._Februar
1973	9._März
1973	Belgien
1973	1896
1973	Deutschland
1973	Rheinland-Pfalz
1973	15._Juli
1973	1874
1973	2003
1973	Spanien
1973	14._September
1973	1919
1973	27._September
1973	26._Januar
1973	1902
1973	4._Juli
1973	6._Juni
1973	1924
1973	Helmut_Kohl
1973	22._Mai
1973	16._April
1973	1894
1973	7._Oktober
1973	11._April
1973	17._August
1973	1915
1973	2._Mai
1973	19._April
1973	1928
1973	28._März
1973	1932
1973	10._November
1973	24._November
1973	Luxemburg
1973	14._Februar
1973	19._Oktober
1973	14._Dezember
1973	7._November
1973	1897
1973	18._Juni
1973	Rumänien
1973	1._Dezember
1973	1945
1973	6._Mai
1973	1._Juni
1973	20._Januar
1973	2._April
1973	Istanbul
1973	Sydney
1973	25._Dezember
1973	2._Januar
1973	1887
1973	20._Oktober
1973	4._Januar
1973	1._August
1973	6._Januar
1973	1878
1973	11._August
1973	Südafrika
1973	25._April
1973	26._Juni
1973	14._Oktober
1973	Deutsche_Demokratische_Republik
1973	1895
1973	27._April
1973	Ölpreiskrise
1973	8._Juli
1973	1904
1973	Deutscher_Bundestag
1973	27._Juni
1973	24._März
1973	3._Mai
1973	Schweden
1973	New_York_City
1973	30._August
1973	28._Mai
1973	1914
1973	5._April
1973	13._April
1973	24._Januar
1973	15._Februar
1973	4._März
1973	Schweiz
1973	4._Dezember
1973	7._September
1973	1905
1973	16._Juli
1973	1927
1973	9._September
1973	1908
1973	20._September
1973	1._April
1973	9._August
1973	15._Dezember
1973	1944
1973	18._August
1973	1922
1973	Lettland
1973	1._Oktober
1973	4._Juni
1973	20._August
1973	Griechenland
1973	24._Mai
1973	1877
1973	14._März
1973	9._Juni
1973	1940
1973	1._Februar
1973	14._Juni
1973	2._Juli
1973	19._Juli
1973	2._Dezember
1973	7._März
1973	1931
1973	24._Dezember
1973	Pakistan
1973	Azad_(Rapper)
1973	1917
1973	29._September
1973	18._September
1973	27._Mai
1973	30._Mai
1973	9._April
1973	Dänemark
1973	12._Juli
1973	1885
1973	29._Juni
1973	26._April
1973	Baden-Württemberg
1973	22._März
1973	Afghanistan
1973	Finnland
1973	Paris
1973	Bonn
1973	1926
1973	William_Aitken
1973	1948
1973	11._Mai
1973	22._September
1973	Juan_Diego_Flórez
1973	11._Juni
1973	30._Oktober
1973	7._Mai
1973	26._Dezember
1973	1978
1973	UEFA_Europa_League
1973	18._November
1973	1943
1973	1._März
1973	Irland
1973	19._Dezember
1973	12._Dezember
1973	9._Januar
1973	5._November
1973	18._März
1973	1934
1973	1._Mai
1973	7._Januar
1973	Lausanne
1973	1912
1973	1974
1973	Christlich_Demokratische_Union_Deutschlands
1973	Nordkorea
1973	3._Januar
1973	1900
1973	2._August
1973	18._April
1973	Argentinien
1973	11._Oktober
1973	3._Juni
1973	17._Oktober
1973	13._Januar
1973	15._Juni
1973	18._Juli
1973	12._August
1973	17._Februar
1973	1._Juli
1973	1899
1973	14._Mai
1973	15._April
1973	4._Mai
1973	15._September
1973	26._September
1973	20._Mai
1973	2006
1973	5._Januar
1973	15._Januar
1973	20._Dezember
1975	19._Dezember
1975	1907
1975	18._Mai
1975	UEFA_Champions_League
1975	Berlin
1975	7._Mai
1975	Kanada
1975	1906
1975	1991
1975	25._Oktober
1975	5._April
1975	14._Februar
1975	Toni_Haßmann
1975	2._Januar
1975	29._Januar
1975	Schweiz
1975	New_Orleans
1975	Motörhead
1975	10._März
1975	1896
1975	Spanien
1975	Indien
1975	Sowjetunion
1975	Mexiko-Stadt
1975	5._Februar
1975	14._Dezember
1975	Volksrepublik_China
1975	1._August
1975	28._März
1975	18._Januar
1975	1954
1975	17._Oktober
1975	2004
1975	6._Januar
1975	Schweden
1975	1895
1975	20._Januar
1975	Ohio
1975	2._Juli
1975	1._April
1975	Marokko
1975	1980
1975	26._Mai
1975	17._Februar
1975	9._April
1975	David_Beckham
1975	1._Februar
1975	Silber
1975	1931
1975	11._Mai
1975	Jón_Þór_Birgisson
1975	28._Mai
1975	1908
1975	1._März
1975	1885
1975	Baden-Württemberg
1975	Spielshow
1975	Eintracht_Frankfurt
1975	7._Dezember
1975	Leeds_United
1975	1956
1975	2._Mai
1975	27._April
1975	1900
1975	2._August
1975	16._Dezember
1975	1._Juli
1975	2006
1975	Sozialdemokratische_Partei_Deutschlands
1975	1929
1975	13._April
1975	2015
1975	16._Januar
1975	4._Mai
1975	9._Juni
1975	Niederlande
1975	Island
1975	14._September
1975	12._Mai
1975	1893
1975	1916
1975	18._September
1975	FC_Bayern_München
1975	25._Juni
1975	24._Mai
1975	Luca_Salsi
1975	20._August
1975	Deutschland
1975	Sutton_Foster
1975	2003
1975	25._März
1975	20._Oktober
1975	1905
1975	1915
1975	1894
1975	26._September
1975	1928
1975	11._April
1975	Wien
1975	30._April
1975	25._Dezember
1975	14._Oktober
1975	Denis_Cuspert
1975	Microsoft
1975	5._März
1975	Koblenz
1975	1918
1975	Vereinigte_Staaten
1975	25._April
1975	4._Dezember
1975	14._Juni
1975	Griechenland
1975	National_Broadcasting_Company
1975	6._Mai
1975	1940
1975	20._November
1975	24._Dezember
1975	1917
1975	17._August
1975	15._Juli
1975	Stockholm
1975	2014
1975	22._Mai
1975	2001
1975	8._Mai
1975	1904
1975	27._Juni
1975	19._Juni
1975	24._Februar
1975	27._Dezember
1975	Österreich
1975	1952
1975	15._Juni
1975	1899
1975	10._November
1975	5._Januar
1975	Amsterdam
1975	1887
1975	Zürich
1975	4._April
1975	Wimbledon_Championships
1975	9._Juli
1975	1._Mai
1975	15._September
1975	1925
1975	2011
1975	18._August
1975	11._Juni
1975	29._September
1975	16._Juli
1975	3._Januar
1975	Duisburg
1975	27._Mai
1975	Luftwaffe_(Bundeswehr)
1975	1._Dezember
1975	24._Oktober
1975	7._Oktober
1975	19._März
1975	15._Dezember
1975	30._Mai
1975	30._Oktober
1975	30._August
1975	26._Januar
1975	29._Juni
1975	München
1975	1924
1975	2012
1975	1937
1975	25._September
1975	8._Juli
1975	3._Juni
1975	18._Februar
1975	19._Oktober
1975	17._Juli
1975	4._Januar
1975	Nevada
1975	1998
1975	1878
1975	25._August
1975	Thomas_Plischke
1975	Cleveland
1975	26._April
1975	14._Juli
1975	1914
1975	6._September
1975	20._Mai
1975	7._Januar
1975	1927
1975	19._Januar
1975	9._Februar
1975	15._Februar
1975	24._November
1975	18._Juli
1975	Oscar
1975	1988
1975	Präsident_der_Vereinigten_Staaten
1975	1903
1975	18._März
1975	12._Juli
1975	19._April
1975	8._November
1975	3._Mai
1975	1926
1975	2010
1975	26._Dezember
1975	9._Januar
1975	5._November
1975	11._August
1975	1912
1975	20._Dezember
1975	7._Juli
1975	13._Januar
1975	4._Juni
1975	16._Juni
1975	4._Juli
1975	7._März
1975	14._März
1975	1._Oktober
1975	1947
1975	24._März
1975	15._Mai
1975	12._Oktober
1975	6._August
1975	Fußball-Bundesliga
1975	1920
1975	6._Februar
1975	1946
1975	1888
1975	12._August
1975	22._September
1975	1981
1975	31._Januar
1975	7._August
1975	Elisabeth_II.
1975	15._April
1975	Rheinland-Pfalz
1975	27._September
1975	11._Oktober
1975	24._Januar
1975	22._März
1975	Rhein
1975	1932
1975	26._Juni
1975	7._November
1975	1897
1975	1945
1975	Iran
1975	1902
1975	Archäologie
1975	Francisco_Franco
1975	1971
1975	Brasilien
1975	15._August
1975	18._Dezember
1975	1._Juni
1975	New_York_City
1975	Frankfurt_am_Main
1975	7._September
1975	Philippinen
1975	6._Juni
1975	9._März
1975	9._September
1975	12._Januar
1975	9._August
1975	22._November
1975	1922
1975	13._Mai
1975	4._März
1975	16._März
1975	19._Juli
1975	2._Dezember
1975	18._November
1975	16._April
1975	Marion_Cotillard
1975	18._Juni
1975	2._April
1975	Schwangerschaftsabbruch
1975	20._September
1975	15._Januar
1975	14._Mai
1975	UEFA_Europa_League
1975	12._Dezember
1975	13._Februar
1975	7._Februar
1975	1921
1975	18._April
1975	Türkei
1975	Dave_Rempis
1976	1929
1976	Japan
1976	16._Juni
1976	Michael_Ballack
1976	Helmut_Schmidt
1976	Athen
1976	5._Februar
1976	Disco_(Musik)
1976	19._Juni
1976	19._Januar
1976	André_Malraux
1976	8._Mai
1976	Wimbledon_Championships
1976	Südkorea
1976	Zagreb
1976	15._Mai
1976	1995
1976	18._Februar
1976	UEFA_Champions_League
1976	Florenz
1976	12._Januar
1976	Kanada
1976	5._März
1976	15._August
1976	1903
1976	Dublin
1976	1925
1976	Island
1976	2011
1976	12._Mai
1976	25._Oktober
1976	10._März
1976	12._Oktober
1976	Guti_(Fußballspieler)
1976	Olaf_Tufte
1976	6._August
1976	6._September
1976	Israel
1976	1916
1976	16._März
1976	1893
1976	17._Juli
1976	29._Januar
1976	1920
1976	22._November
1976	25._Juni
1976	20._November
1976	ARD
1976	1933
1976	24._Februar
1976	14._Juli
1976	7._August
1976	18._Dezember
1976	Italien
1976	16._Dezember
1976	8._November
1976	Freising
1976	Sueskanal
1976	6._Februar
1976	25._August
1976	9._Juli
1976	7._Dezember
1976	27._Dezember
1976	1946
1976	24._Oktober
1976	1896
1976	18._Mai
1976	FC_Bayern_München
1976	25._März
1976	7._Juli
1976	25._September
1976	26._Mai
1976	19._März
1976	31._Januar
1976	Vereinigtes_Königreich
1976	Muslim
1976	1888
1976	Stausee
1976	1942
1976	4._April
1976	1906
1976	13._Februar
1976	30._April
1976	9._März
1976	15._Juli
1976	2003
1976	Spanien
1976	1919
1976	27._September
1976	14._September
1976	26._Januar
1976	Piratenpartei_Deutschland
1976	4._Juli
1976	1902
1976	6._Juni
1976	1924
1976	2012
1976	Hendrik_Snoek
1976	1937
1976	22._Mai
1976	16._April
1976	7._Oktober
1976	11._April
1976	17._August
1976	1894
1976	2._Mai
1976	1915
1976	Norddeutscher_Rundfunk
1976	28._März
1976	1928
1976	Wien
1976	24._November
1976	10._November
1976	1897
1976	14._Februar
1976	Linz
1976	19._Oktober
1976	14._Dezember
1976	7._November
1976	18._Juni
1976	1._Dezember
1976	6._Mai
1976	Volksrepublik_China
1976	1._Juni
1976	20._Januar
1976	Iran
1976	2._April
1976	25._Dezember
1976	2._Januar
1976	18._Januar
1976	20._Oktober
1976	4._Januar
1976	1998
1976	16._Januar
1976	6._Januar
1976	1._August
1976	1878
1976	Colorado
1976	11._August
1976	1941
1976	1954
1976	25._April
1976	14._Oktober
1976	26._Juni
1976	9._September
1976	Eddy_Merckx
1976	Deutsche_Demokratische_Republik
1976	27._April
1976	Köln
1976	2004
1976	8._Juli
1976	1918
1976	1904
1976	27._Juni
1976	24._März
1976	Hessen
1976	3._Mai
1976	Den_Haag
1976	1895
1976	New_York_City
